product_id,product_name,category,brand,price,cost,stock_quantity,supplier,date_added,last_sold_date,status
480,City Slicker,mountain,Cannondale,201.42,164.36,430.87,Best Deals Inc.,10/15/2009,11/26/2008,Available
481,Speed Demon,hybrid,Bianchi,127.57,537.21,628.49,Best Deals Inc.,5/25/2008,5/17/2012,Out of Stock
482,Speed Demon,cruiser,Cannondale,399.75,513.52,893.96,123 Distributors,10/25/2014,6/2/2002,Discontinued
483,Urban Cruiser,cruiser,Bianchi,986.99,624.52,82.81,Best Deals Inc.,2/9/2006,4/13/2018,Out of Stock
484,Mountain Beast,mountain,Bianchi,653.92,537.32,697.81,XYZ Company,10/17/2010,8/15/2015,Out of Stock
485,Mountain Beast,road,Specialized,58.08,723.48,992.49,123 Distributors,12/1/2012,10/16/2015,Out of Stock
486,Speed Demon,BMX,Giant,831.02,852.11,992.47,123 Distributors,5/1/2012,11/23/2018,Out of Stock
487,Trail Blazer,road,Scott,850.43,312.31,900.57,XYZ Company,11/23/2012,2/25/2005,Discontinued
488,Urban Cruiser,mountain,Trek,111.18,490.18,198.14,ABC Suppliers,1/19/2002,8/16/2022,Available
489,Mountain Beast,road,Bianchi,202.44,631.5,195.42,123 Distributors,4/22/2022,1/13/2012,Out of Stock
490,City Slicker,hybrid,Giant,758.17,430.07,813.78,ABC Suppliers,4/2/2009,8/4/2020,Out of Stock
491,Urban Cruiser,road,Cannondale,186.56,191.22,238.11,Best Deals Inc.,10/9/2009,4/6/2017,Out of Stock
492,Mountain Beast,hybrid,Giant,853.63,297.69,724.58,Best Deals Inc.,11/11/2014,3/19/2012,Out of Stock
493,City Slicker,road,Bianchi,266.59,897.88,289.52,123 Distributors,1/21/2019,7/19/2020,Out of Stock
494,Trail Blazer,BMX,Scott,383.52,435.46,6.46,XYZ Company,11/21/2022,9/24/2014,Available
495,Mountain Beast,hybrid,Trek,961.52,664.43,990.23,123 Distributors,2/24/2007,12/6/2005,Available
496,City Slicker,cruiser,Cannondale,477.67,671.99,604.15,ABC Suppliers,6/29/2003,4/8/2014,Available
497,Mountain Beast,cruiser,Trek,727.85,791.77,145.48,123 Distributors,10/21/2018,5/2/2019,Available
498,City Slicker,cruiser,Specialized,530.1,181.06,4.49,123 Distributors,3/2/2018,7/16/2017,Available
499,Speed Demon,BMX,Cannondale,942.25,289.14,553.91,XYZ Company,2/12/2004,12/12/2015,Available
500,Trail Blazer,BMX,Trek,126.06,546.43,491.53,123 Distributors,3/18/2000,5/3/2003,Discontinued
501,Mountain Beast,hybrid,Bianchi,21.6,682.06,686.89,Best Deals Inc.,4/4/2019,6/10/2005,Discontinued
502,Urban Cruiser,cruiser,Giant,809.05,397.96,943.57,Best Deals Inc.,9/29/2022,4/4/2005,Discontinued
503,City Slicker,cruiser,Trek,99.67,123.69,790.95,123 Distributors,1/11/2020,5/7/2023,Available
504,City Slicker,BMX,Cannondale,982.5,140.93,687.12,XYZ Company,3/21/2012,3/18/2019,Out of Stock
505,Speed Demon,BMX,Cannondale,62.87,691.47,428.41,XYZ Company,4/12/2018,11/27/2004,Out of Stock
506,Speed Demon,hybrid,Scott,253.21,366.64,378.45,Best Deals Inc.,3/21/2000,12/7/2004,Available
507,City Slicker,cruiser,Scott,891.57,533.47,918.71,123 Distributors,9/21/2020,11/18/2015,Available
508,Speed Demon,BMX,Cannondale,478.99,175.6,288.56,Best Deals Inc.,6/26/2014,12/11/2023,Out of Stock
509,Mountain Beast,BMX,Specialized,138.8,188.78,148.99,123 Distributors,9/1/2003,1/27/2015,Discontinued
510,Urban Cruiser,cruiser,Scott,410.21,510.89,453.68,XYZ Company,9/25/2018,5/17/2008,Available
511,Speed Demon,BMX,Trek,864.76,527.75,308.99,123 Distributors,2/17/2016,12/27/2005,Discontinued
512,Mountain Beast,mountain,Giant,853.2,72.77,907.95,XYZ Company,2/6/2016,4/27/2008,Available
513,Trail Blazer,mountain,Scott,903.9,227.87,840.69,XYZ Company,7/25/2022,1/24/2010,Out of Stock
514,Speed Demon,BMX,Bianchi,174.01,321.81,409.93,Best Deals Inc.,4/1/2007,1/26/2011,Discontinued
515,Trail Blazer,hybrid,Scott,284.34,590.52,484.77,XYZ Company,9/27/2017,6/29/2020,Available
516,City Slicker,hybrid,Bianchi,929.0,337.22,777.73,Best Deals Inc.,2/1/2020,8/2/2015,Discontinued
517,Speed Demon,cruiser,Bianchi,18.85,507.32,872.84,Best Deals Inc.,8/23/2013,1/19/2020,Discontinued
518,Mountain Beast,hybrid,Cannondale,67.95,457.79,96.9,123 Distributors,8/22/2008,3/2/2009,Available
519,Mountain Beast,mountain,Cannondale,850.06,785.49,923.64,XYZ Company,2/13/2006,12/4/2016,Out of Stock
520,Speed Demon,road,Specialized,335.55,163.28,66.62,Best Deals Inc.,4/10/2008,10/22/2019,Discontinued
521,Urban Cruiser,BMX,Specialized,364.0,736.01,324.5,ABC Suppliers,9/15/2016,7/29/2003,Available
522,Urban Cruiser,BMX,Specialized,213.04,241.62,712.67,123 Distributors,5/25/2022,2/4/2009,Discontinued
523,Trail Blazer,BMX,Trek,663.5,133.37,725.1,123 Distributors,12/3/2006,8/21/2020,Out of Stock
524,Trail Blazer,cruiser,Specialized,263.15,394.3,28.25,Best Deals Inc.,10/24/2007,1/2/2023,Out of Stock
525,City Slicker,BMX,Scott,690.08,5.4,56.14,ABC Suppliers,11/25/2011,12/15/2020,Discontinued
526,City Slicker,BMX,Trek,652.68,297.98,290.75,ABC Suppliers,10/5/2012,6/26/2012,Out of Stock
527,Speed Demon,road,Bianchi,176.65,369.33,824.38,123 Distributors,8/9/2006,5/28/2020,Out of Stock
528,City Slicker,road,Specialized,243.96,141.7,955.13,Best Deals Inc.,5/19/2015,11/23/2020,Out of Stock
529,Mountain Beast,mountain,Giant,530.53,624.65,552.95,Best Deals Inc.,10/15/2019,9/24/2008,Out of Stock
530,Trail Blazer,BMX,Scott,481.45,911.74,970.3,XYZ Company,7/22/2008,12/22/2010,Out of Stock
531,Trail Blazer,road,Specialized,230.63,869.88,123.2,123 Distributors,12/22/2007,4/19/2007,Discontinued
532,Trail Blazer,road,Trek,980.15,140.82,571.39,XYZ Company,4/14/2004,8/21/2007,Available
533,City Slicker,cruiser,Scott,284.08,781.79,852.31,123 Distributors,4/9/2003,11/24/2014,Available
534,Trail Blazer,mountain,Giant,857.06,419.12,942.92,123 Distributors,5/30/2013,8/7/2003,Out of Stock
535,Urban Cruiser,hybrid,Bianchi,304.97,989.48,636.31,Best Deals Inc.,12/17/2008,12/14/2007,Out of Stock
536,Trail Blazer,hybrid,Specialized,991.87,675.34,774.55,XYZ Company,1/5/2001,5/26/2008,Discontinued
537,Speed Demon,road,Giant,429.93,208.91,740.69,ABC Suppliers,9/17/2001,3/11/2023,Out of Stock
538,Speed Demon,road,Scott,902.07,134.08,694.11,ABC Suppliers,2/11/2020,10/31/2020,Available
539,Trail Blazer,BMX,Specialized,476.29,161.87,470.16,ABC Suppliers,4/5/2016,7/3/2016,Available
540,City Slicker,BMX,Giant,208.31,99.19,94.67,ABC Suppliers,9/2/2013,12/7/2011,Discontinued
541,City Slicker,BMX,Specialized,756.06,936.81,911.74,XYZ Company,5/1/2001,3/4/2005,Available
542,Mountain Beast,road,Specialized,410.82,98.94,596.29,123 Distributors,12/8/2004,9/21/2008,Available
543,Trail Blazer,cruiser,Giant,947.18,94.19,592.6,XYZ Company,8/10/2022,1/4/2017,Discontinued
544,Trail Blazer,cruiser,Cannondale,646.27,432.33,757.55,Best Deals Inc.,8/8/2019,3/28/2003,Available
545,Speed Demon,BMX,Giant,803.52,798.25,153.54,Best Deals Inc.,1/13/2004,3/16/2024,Discontinued
546,Urban Cruiser,hybrid,Scott,617.02,143.32,781.1,123 Distributors,12/4/2009,5/9/2021,Available
547,Mountain Beast,road,Giant,362.24,627.87,37.11,XYZ Company,8/5/2018,3/30/2005,Discontinued
548,Speed Demon,cruiser,Trek,171.03,563.86,167.4,ABC Suppliers,8/16/2015,1/28/2016,Discontinued
549,Urban Cruiser,hybrid,Specialized,396.18,646.2,612.73,XYZ Company,9/23/2021,7/6/2024,Out of Stock
550,Speed Demon,cruiser,Trek,44.13,240.46,421.71,ABC Suppliers,11/25/2018,6/22/2007,Available
551,Urban Cruiser,mountain,Bianchi,519.79,786.77,177.93,123 Distributors,6/3/2004,4/13/2006,Available
552,City Slicker,hybrid,Cannondale,264.26,287.25,929.72,XYZ Company,7/22/2009,11/3/2019,Available
553,City Slicker,hybrid,Trek,208.16,565.62,374.03,XYZ Company,8/7/2022,8/6/2002,Available
554,City Slicker,BMX,Scott,830.51,929.67,771.42,123 Distributors,2/4/2012,8/11/2019,Discontinued
555,Mountain Beast,BMX,Bianchi,158.69,614.95,122.25,ABC Suppliers,9/3/2009,2/3/2015,Discontinued
556,Mountain Beast,mountain,Trek,27.4,990.22,731.31,XYZ Company,6/22/2022,6/28/2019,Out of Stock
557,Mountain Beast,mountain,Giant,922.44,204.02,441.45,ABC Suppliers,12/30/2006,6/20/2019,Available
558,Speed Demon,mountain,Giant,834.22,919.36,818.26,ABC Suppliers,12/29/2001,12/20/2015,Available
559,City Slicker,BMX,Trek,595.92,955.55,627.31,123 Distributors,1/14/2003,11/7/2014,Discontinued
560,City Slicker,road,Trek,621.09,802.66,239.04,Best Deals Inc.,10/11/2000,10/28/2023,Available
561,Urban Cruiser,hybrid,Scott,311.71,419.47,293.51,Best Deals Inc.,3/24/2006,7/13/2023,Out of Stock
562,City Slicker,hybrid,Scott,474.58,985.89,328.36,Best Deals Inc.,8/12/2006,2/27/2014,Out of Stock
563,City Slicker,mountain,Scott,552.51,49.85,664.23,ABC Suppliers,7/20/2018,6/29/2003,Out of Stock
564,Mountain Beast,mountain,Scott,889.83,110.08,724.34,XYZ Company,11/2/2009,7/18/2013,Out of Stock
565,Trail Blazer,hybrid,Trek,881.3,867.97,938.91,123 Distributors,4/5/2001,10/13/2010,Discontinued
566,Trail Blazer,cruiser,Scott,267.05,736.38,482.1,Best Deals Inc.,6/14/2018,10/7/2010,Out of Stock
567,City Slicker,cruiser,Bianchi,684.29,749.39,521.12,XYZ Company,3/30/2008,9/22/2015,Out of Stock
568,Urban Cruiser,mountain,Cannondale,552.03,350.2,885.38,Best Deals Inc.,2/8/2014,8/25/2018,Discontinued
569,Mountain Beast,road,Specialized,140.81,3.16,796.9,ABC Suppliers,4/15/2005,9/15/2016,Discontinued
570,Trail Blazer,BMX,Giant,96.0,278.35,822.97,XYZ Company,4/13/2007,10/19/2008,Discontinued
571,Speed Demon,cruiser,Giant,783.67,438.74,760.36,123 Distributors,8/13/2015,7/3/2018,Discontinued
572,City Slicker,road,Bianchi,995.87,168.59,385.14,ABC Suppliers,11/17/2002,6/16/2010,Discontinued
573,Mountain Beast,cruiser,Giant,750.87,486.14,282.84,ABC Suppliers,3/15/2022,7/22/2013,Out of Stock
574,Trail Blazer,BMX,Cannondale,79.88,195.05,332.47,XYZ Company,4/4/2011,10/3/2018,Discontinued
575,Urban Cruiser,cruiser,Cannondale,217.56,434.92,388.19,Best Deals Inc.,8/19/2004,7/7/2014,Available
576,Trail Blazer,road,Bianchi,776.63,835.75,106.46,ABC Suppliers,1/26/2000,9/27/2006,Available
577,Urban Cruiser,mountain,Giant,410.99,72.98,976.31,ABC Suppliers,7/16/2018,8/17/2013,Out of Stock
578,Speed Demon,mountain,Bianchi,489.33,16.06,678.14,XYZ Company,3/24/2020,1/26/2015,Discontinued
579,Mountain Beast,mountain,Bianchi,961.2,225.31,481.07,ABC Suppliers,5/25/2018,5/27/2023,Available
580,Trail Blazer,cruiser,Scott,654.79,150.13,365.41,XYZ Company,4/24/2016,9/23/2017,Discontinued
581,Urban Cruiser,cruiser,Scott,105.42,543.65,998.25,123 Distributors,8/9/2018,3/19/2016,Out of Stock
582,Urban Cruiser,BMX,Bianchi,70.41,240.31,57.21,XYZ Company,9/30/2021,6/21/2018,Discontinued
583,Trail Blazer,hybrid,Bianchi,914.13,610.52,121.91,Best Deals Inc.,12/7/2021,5/31/2016,Discontinued
584,Mountain Beast,hybrid,Bianchi,194.92,438.14,331.11,123 Distributors,8/6/2008,12/11/2018,Discontinued
585,Speed Demon,road,Trek,120.8,468.38,879.5,Best Deals Inc.,5/25/2009,6/15/2006,Discontinued
586,Mountain Beast,hybrid,Giant,458.56,580.22,627.31,ABC Suppliers,12/5/2006,8/16/2006,Out of Stock
587,Urban Cruiser,hybrid,Giant,71.41,791.34,237.2,XYZ Company,3/28/2000,7/8/2021,Available
588,City Slicker,mountain,Scott,745.05,436.26,93.78,Best Deals Inc.,1/26/2006,1/9/2004,Out of Stock
589,Urban Cruiser,road,Cannondale,758.07,28.23,986.48,ABC Suppliers,6/3/2019,10/19/2021,Out of Stock
590,City Slicker,cruiser,Specialized,553.35,952.17,951.47,ABC Suppliers,7/10/2004,1/29/2024,Discontinued
591,Speed Demon,road,Specialized,724.97,894.36,976.34,ABC Suppliers,10/23/2015,1/10/2006,Out of Stock
592,Trail Blazer,mountain,Bianchi,960.39,289.42,595.32,ABC Suppliers,3/23/2002,12/25/2016,Available
593,Speed Demon,hybrid,Cannondale,140.66,28.73,283.9,123 Distributors,12/14/2020,6/18/2021,Available
594,City Slicker,road,Specialized,895.55,670.08,581.21,123 Distributors,10/17/2007,4/20/2005,Discontinued
595,Trail Blazer,hybrid,Cannondale,687.78,341.3,912.69,ABC Suppliers,6/11/2013,8/28/2003,Discontinued
596,City Slicker,road,Specialized,742.03,788.55,305.61,XYZ Company,4/14/2002,2/22/2010,Available
597,Speed Demon,hybrid,Specialized,916.0,320.95,307.98,123 Distributors,12/30/2018,10/14/2013,Available
598,Urban Cruiser,road,Specialized,502.95,534.02,975.19,ABC Suppliers,4/27/2016,1/9/2013,Discontinued
599,Mountain Beast,cruiser,Trek,656.51,191.28,428.25,123 Distributors,9/19/2004,8/17/2016,Available
600,Speed Demon,BMX,Giant,267.83,17.8,915.7,ABC Suppliers,3/2/2013,5/24/2023,Discontinued
601,Speed Demon,hybrid,Giant,375.87,546.76,358.13,Best Deals Inc.,7/31/2021,12/8/2016,Discontinued
602,Speed Demon,BMX,Bianchi,565.23,637.98,366.45,Best Deals Inc.,3/19/2007,1/30/2007,Available
603,Trail Blazer,cruiser,Cannondale,992.07,262.51,173.03,123 Distributors,4/4/2017,1/7/2010,Discontinued
604,Trail Blazer,BMX,Specialized,882.32,639.16,72.96,ABC Suppliers,3/28/2004,9/26/2002,Discontinued
605,Mountain Beast,mountain,Scott,900.15,704.04,410.56,XYZ Company,2/3/2012,5/8/2018,Out of Stock
606,Speed Demon,hybrid,Cannondale,110.14,995.72,768.42,Best Deals Inc.,6/14/2007,4/15/2019,Available
607,Trail Blazer,road,Trek,271.96,458.66,735.51,XYZ Company,11/20/2017,2/24/2019,Discontinued
608,Trail Blazer,road,Trek,948.45,83.56,957.77,XYZ Company,5/17/2007,4/19/2014,Available
609,Speed Demon,mountain,Scott,317.92,367.04,122.34,123 Distributors,1/10/2011,10/8/2022,Available
610,Speed Demon,mountain,Scott,994.54,626.31,679.47,XYZ Company,8/7/2002,7/27/2019,Available
611,Mountain Beast,BMX,Trek,840.1,493.38,47.05,123 Distributors,3/15/2003,6/17/2004,Out of Stock
612,City Slicker,hybrid,Giant,617.4,735.9,915.7,123 Distributors,2/20/2017,3/26/2013,Available
613,Mountain Beast,hybrid,Giant,685.96,430.56,794.23,123 Distributors,7/7/2009,5/23/2011,Out of Stock
614,Speed Demon,BMX,Specialized,377.56,655.71,870.28,XYZ Company,10/12/2019,9/26/2021,Out of Stock
615,Trail Blazer,BMX,Bianchi,594.76,279.43,253.08,Best Deals Inc.,5/25/2001,2/2/2024,Available
616,Speed Demon,road,Scott,37.15,890.41,604.55,Best Deals Inc.,11/23/2021,5/10/2010,Discontinued
617,Speed Demon,mountain,Trek,470.15,265.08,450.67,Best Deals Inc.,10/20/2017,4/28/2009,Discontinued
618,Urban Cruiser,road,Giant,274.8,568.83,403.62,Best Deals Inc.,11/14/2002,2/4/2018,Available
619,Mountain Beast,BMX,Cannondale,455.64,231.26,950.8,ABC Suppliers,2/16/2013,5/29/2012,Available
620,Trail Blazer,mountain,Bianchi,652.88,39.4,772.2,Best Deals Inc.,12/12/2012,9/26/2016,Out of Stock
621,Speed Demon,BMX,Cannondale,378.08,576.44,134.92,123 Distributors,6/29/2001,7/31/2012,Out of Stock
622,Mountain Beast,hybrid,Specialized,19.04,22.38,999.75,Best Deals Inc.,3/5/2003,8/12/2013,Available
623,Mountain Beast,road,Specialized,500.65,217.11,716.84,123 Distributors,5/29/2001,12/31/2014,Discontinued
624,Urban Cruiser,hybrid,Bianchi,763.14,520.68,360.2,Best Deals Inc.,12/1/2000,8/14/2010,Available
625,Urban Cruiser,mountain,Specialized,641.52,957.3,488.84,Best Deals Inc.,6/5/2005,4/3/2009,Out of Stock
626,Speed Demon,BMX,Giant,104.42,17.81,375.66,123 Distributors,6/22/2011,9/4/2012,Out of Stock
627,Trail Blazer,hybrid,Bianchi,769.35,149.71,589.39,Best Deals Inc.,9/23/2003,3/12/2023,Available
628,Trail Blazer,mountain,Trek,130.41,357.47,579.17,Best Deals Inc.,12/25/2003,5/5/2005,Discontinued
629,Mountain Beast,mountain,Cannondale,666.62,152.6,601.37,123 Distributors,1/25/2001,11/21/2002,Discontinued
630,Urban Cruiser,hybrid,Bianchi,683.86,650.96,801.39,XYZ Company,11/9/2001,11/3/2004,Discontinued
631,Mountain Beast,hybrid,Cannondale,429.86,598.88,43.7,123 Distributors,9/10/2011,6/11/2009,Out of Stock
632,Mountain Beast,road,Scott,958.43,144.37,929.7,Best Deals Inc.,11/8/2019,3/23/2022,Out of Stock
633,Trail Blazer,road,Bianchi,822.43,554.18,580.18,ABC Suppliers,3/2/2016,3/31/2023,Available
634,City Slicker,road,Bianchi,12.93,269.37,537.68,XYZ Company,2/8/2011,12/27/2021,Out of Stock
635,Speed Demon,road,Bianchi,539.81,123.67,134.64,ABC Suppliers,12/20/2006,10/31/2017,Discontinued
636,Urban Cruiser,hybrid,Bianchi,185.18,500.8,814.25,ABC Suppliers,1/7/2008,12/22/2009,Available
637,City Slicker,mountain,Trek,962.57,142.0,754.63,XYZ Company,9/3/2002,3/6/2020,Out of Stock
638,Urban Cruiser,BMX,Specialized,76.87,458.55,6.64,Best Deals Inc.,3/26/2001,2/2/2006,Out of Stock
639,City Slicker,BMX,Cannondale,907.25,46.21,965.11,ABC Suppliers,4/4/2019,11/7/2007,Out of Stock
640,Trail Blazer,hybrid,Giant,959.85,896.18,568.31,ABC Suppliers,6/11/2000,9/14/2009,Out of Stock
641,Urban Cruiser,cruiser,Bianchi,712.2,480.86,383.81,ABC Suppliers,8/27/2018,3/31/2013,Available
642,City Slicker,hybrid,Giant,456.38,224.12,546.99,Best Deals Inc.,2/28/2005,3/25/2009,Discontinued
643,Mountain Beast,hybrid,Bianchi,545.38,423.79,900.62,Best Deals Inc.,5/4/2021,4/4/2010,Out of Stock
644,Mountain Beast,cruiser,Trek,94.05,624.0,692.79,123 Distributors,4/20/2009,10/8/2016,Out of Stock
645,Trail Blazer,BMX,Scott,72.18,354.19,240.7,123 Distributors,6/30/2016,8/30/2011,Discontinued
646,Speed Demon,hybrid,Scott,941.86,440.47,949.6,XYZ Company,10/3/2016,12/3/2005,Available
647,Trail Blazer,mountain,Cannondale,253.75,707.41,8.09,123 Distributors,8/3/2010,8/22/2004,Available
648,Urban Cruiser,mountain,Giant,637.46,784.4,707.35,ABC Suppliers,10/19/2005,10/8/2003,Discontinued
649,Urban Cruiser,cruiser,Specialized,785.84,459.09,666.39,XYZ Company,3/20/2020,11/6/2023,Out of Stock
650,Speed Demon,cruiser,Scott,373.17,382.27,470.01,Best Deals Inc.,3/5/2011,10/8/2006,Discontinued
651,Urban Cruiser,cruiser,Trek,510.32,998.15,204.54,XYZ Company,2/24/2005,12/25/2012,Available
652,City Slicker,road,Giant,208.66,201.87,790.02,123 Distributors,6/25/2009,10/3/2009,Out of Stock
653,Urban Cruiser,BMX,Scott,991.12,762.42,34.13,123 Distributors,8/3/2006,9/13/2005,Available
654,Mountain Beast,road,Cannondale,702.96,335.76,108.32,XYZ Company,1/24/2002,3/28/2014,Out of Stock
655,Mountain Beast,hybrid,Trek,748.42,386.13,921.28,ABC Suppliers,9/26/2000,8/10/2012,Available
656,Urban Cruiser,BMX,Trek,756.89,11.87,41.83,XYZ Company,3/29/2022,10/7/2009,Discontinued
657,Speed Demon,hybrid,Trek,877.36,530.97,838.71,Best Deals Inc.,3/21/2007,11/26/2023,Discontinued
658,Speed Demon,road,Scott,789.9,291.78,781.69,Best Deals Inc.,12/9/2002,11/6/2007,Discontinued
659,Mountain Beast,hybrid,Cannondale,209.85,787.24,243.12,Best Deals Inc.,8/15/2010,12/23/2004,Out of Stock
660,City Slicker,mountain,Bianchi,817.47,895.81,850.82,123 Distributors,3/18/2012,1/21/2006,Out of Stock
661,Trail Blazer,cruiser,Bianchi,849.86,352.72,670.27,ABC Suppliers,5/9/2020,11/3/2018,Out of Stock
662,Mountain Beast,road,Trek,629.11,145.58,44.5,123 Distributors,2/25/2004,2/22/2003,Available
663,City Slicker,mountain,Trek,957.38,959.08,44.46,Best Deals Inc.,12/27/2008,12/12/2004,Out of Stock
664,Mountain Beast,cruiser,Specialized,244.68,564.64,943.31,XYZ Company,10/6/2009,12/7/2002,Available
665,Mountain Beast,cruiser,Bianchi,677.08,858.5,259.13,123 Distributors,7/8/2019,11/22/2010,Discontinued
666,Mountain Beast,BMX,Scott,919.27,601.62,233.72,Best Deals Inc.,3/9/2013,5/12/2019,Available
667,Mountain Beast,hybrid,Bianchi,572.39,816.37,519.14,XYZ Company,9/8/2022,2/25/2007,Available
668,Mountain Beast,road,Bianchi,567.78,35.99,436.15,ABC Suppliers,3/21/2007,3/10/2008,Discontinued
669,Mountain Beast,mountain,Giant,502.95,109.89,236.35,ABC Suppliers,2/2/2021,7/1/2002,Out of Stock
670,Trail Blazer,hybrid,Bianchi,487.42,252.34,587.17,123 Distributors,1/30/2022,11/24/2020,Discontinued
671,Speed Demon,cruiser,Scott,345.98,648.44,13.11,123 Distributors,1/5/2012,2/5/2008,Discontinued
672,City Slicker,mountain,Cannondale,938.21,539.33,690.86,Best Deals Inc.,8/3/2019,12/18/2017,Discontinued
673,City Slicker,hybrid,Specialized,735.39,435.63,346.69,Best Deals Inc.,4/20/2011,9/5/2009,Discontinued
674,Trail Blazer,hybrid,Bianchi,165.25,598.04,11.31,Best Deals Inc.,4/29/2010,11/30/2017,Discontinued
675,Speed Demon,BMX,Scott,77.88,847.36,354.51,123 Distributors,4/14/2006,8/16/2023,Out of Stock
676,Mountain Beast,BMX,Trek,550.91,770.63,93.67,123 Distributors,6/19/2018,1/26/2022,Available
677,City Slicker,road,Trek,730.26,557.43,767.11,Best Deals Inc.,3/19/2001,6/28/2012,Discontinued
678,Trail Blazer,BMX,Scott,164.57,487.5,257.21,XYZ Company,8/14/2014,11/25/2007,Out of Stock
679,Trail Blazer,mountain,Cannondale,697.05,226.52,551.02,123 Distributors,12/25/2005,7/10/2006,Out of Stock
680,City Slicker,road,Giant,615.3,584.63,604.33,XYZ Company,2/22/2018,10/23/2013,Out of Stock
681,Speed Demon,hybrid,Specialized,974.42,553.78,529.44,XYZ Company,4/15/2019,2/16/2017,Available
682,Urban Cruiser,hybrid,Cannondale,670.25,962.82,418.17,ABC Suppliers,6/13/2001,12/7/2010,Available
683,Mountain Beast,cruiser,Specialized,589.71,462.06,908.98,Best Deals Inc.,12/27/2004,3/24/2022,Discontinued
684,Trail Blazer,cruiser,Trek,79.4,439.18,176.3,ABC Suppliers,3/2/2018,2/20/2005,Available
685,Speed Demon,road,Scott,367.04,495.97,557.29,Best Deals Inc.,12/29/2004,10/9/2005,Discontinued
686,Mountain Beast,mountain,Specialized,572.65,294.06,296.75,XYZ Company,5/27/2020,3/9/2016,Out of Stock
687,Trail Blazer,mountain,Specialized,73.8,742.45,583.92,Best Deals Inc.,11/7/2022,10/25/2009,Discontinued
688,Urban Cruiser,mountain,Trek,790.13,566.76,388.32,XYZ Company,5/9/2002,12/9/2006,Available
689,City Slicker,road,Trek,44.91,737.31,126.12,XYZ Company,5/4/2009,11/20/2022,Available
690,Trail Blazer,hybrid,Scott,868.16,453.1,112.84,123 Distributors,12/3/2022,10/26/2006,Discontinued
691,Speed Demon,BMX,Trek,634.32,168.17,901.69,Best Deals Inc.,9/7/2012,10/18/2007,Available
692,Mountain Beast,road,Specialized,348.13,184.18,795.11,Best Deals Inc.,5/28/2016,7/1/2021,Available
693,Urban Cruiser,hybrid,Trek,330.37,158.1,192.47,123 Distributors,9/24/2004,5/19/2024,Out of Stock
694,Urban Cruiser,BMX,Specialized,205.83,510.9,472.03,XYZ Company,10/4/2009,2/16/2016,Available
695,Trail Blazer,mountain,Cannondale,439.26,609.09,635.61,XYZ Company,7/9/2013,2/5/2006,Out of Stock
696,Trail Blazer,BMX,Scott,564.84,68.39,705.68,123 Distributors,6/1/2002,1/31/2014,Available
697,Speed Demon,cruiser,Giant,416.48,40.5,786.71,XYZ Company,5/23/2006,6/9/2024,Available
698,Trail Blazer,BMX,Bianchi,824.01,62.99,3.24,ABC Suppliers,10/5/2014,7/13/2008,Out of Stock
699,City Slicker,road,Scott,631.04,115.88,96.18,XYZ Company,1/25/2011,1/16/2024,Discontinued
700,Speed Demon,cruiser,Trek,686.92,289.82,589.4,XYZ Company,2/26/2016,1/31/2018,Available
701,Speed Demon,mountain,Scott,522.38,984.83,587.51,Best Deals Inc.,9/28/2003,2/28/2016,Out of Stock
702,Trail Blazer,cruiser,Giant,768.39,931.49,155.03,Best Deals Inc.,1/5/2006,6/5/2021,Out of Stock
703,Speed Demon,cruiser,Trek,548.67,503.9,730.6,ABC Suppliers,7/17/2019,4/6/2024,Discontinued
704,Mountain Beast,mountain,Cannondale,494.39,184.27,117.18,Best Deals Inc.,4/17/2008,9/19/2023,Discontinued
705,Speed Demon,mountain,Scott,94.92,7.73,878.35,XYZ Company,6/7/2020,7/29/2016,Available
706,Mountain Beast,road,Specialized,723.65,620.76,359.6,Best Deals Inc.,8/20/2003,6/4/2011,Discontinued
707,Speed Demon,hybrid,Cannondale,848.07,314.2,281.56,XYZ Company,5/7/2013,2/10/2002,Available
708,City Slicker,cruiser,Bianchi,478.08,450.35,966.37,Best Deals Inc.,6/16/2012,11/4/2013,Available
709,Urban Cruiser,road,Bianchi,55.95,668.99,94.29,Best Deals Inc.,1/4/2013,1/27/2013,Out of Stock
710,City Slicker,BMX,Specialized,789.31,0.36,537.87,Best Deals Inc.,5/17/2003,12/30/2009,Out of Stock
711,Mountain Beast,BMX,Trek,106.4,680.19,781.0,ABC Suppliers,2/8/2005,5/29/2019,Discontinued
712,Mountain Beast,road,Specialized,513.51,926.84,355.91,XYZ Company,4/20/2012,2/18/2019,Available
713,City Slicker,hybrid,Scott,461.56,240.77,792.17,Best Deals Inc.,9/15/2002,8/31/2016,Discontinued
714,Speed Demon,road,Trek,657.62,104.11,5.07,123 Distributors,2/13/2010,11/15/2013,Out of Stock
715,Speed Demon,road,Trek,292.71,692.02,825.67,XYZ Company,12/16/2022,4/15/2020,Out of Stock
716,City Slicker,road,Scott,235.21,745.75,522.54,123 Distributors,4/29/2020,2/26/2021,Out of Stock
717,Speed Demon,hybrid,Specialized,611.19,605.92,182.36,ABC Suppliers,10/18/2007,1/2/2013,Discontinued
718,City Slicker,cruiser,Scott,972.19,310.62,143.16,Best Deals Inc.,3/10/2000,12/2/2002,Discontinued
719,Mountain Beast,mountain,Scott,306.78,476.06,441.56,ABC Suppliers,2/19/2016,10/6/2018,Discontinued
